image_file,xmin,ymin,xmax,ymax
0903776.jpg,20,175,1021,482
0740884.jpg,3,173,995,439
0939608.jpg,631,60,1023,688
2117303.jpg,7,211,1188,525
0863885.jpg,12,185,1014,470
1790500.jpg,8,209,1184,553
0846826.jpg,2,142,1016,425
1600343.jpg,14,198,1016,473
1237863.jpg,13,215,988,481
1251686.jpg,0,20,999,685
1855382.jpg,4,81,1018,571
1539325.jpg,4,204,1274,603
0950339.jpg,4,173,992,443
2175403.jpg,9,147,991,454
2238330.jpg,12,222,1189,579
1910721.jpg,7,193,1006,461
1856980.jpg,11,177,1193,520
1997848.jpg,4,225,1193,563
2118302.jpg,4,207,1019,488
2084801.jpg,9,208,1189,564
1461298.jpg,13,218,1590,770
1527486.jpg,10,272,1490,714
1143133.jpg,9,147,995,453
1103363.jpg,15,228,1557,710
2043110.jpg,26,207,1058,517
1459418.jpg,17,101,1021,673
2096236.jpg,7,178,1193,562
2259876.jpg,25,172,1009,460
0786219.jpg,2,133,1012,478
2131538.jpg,9,158,1196,544
2171049.jpg,18,156,1006,457
1935749.jpg,21,159,1006,452
2197483.jpg,169,179,323,244
1668973.jpg,18,208,1013,458
2239290.jpg,21,161,1001,449
1376301.jpg,24,203,1027,492
1917497.jpg,8,232,1189,567
1682813.jpg,772,517,881,608
2239590.jpg,9,196,1017,483
1560475.jpg,4,139,1001,512
2120035.jpg,15,184,1012,457
0273146.jpg,35,211,987,512
0467416.jpg,11,170,992,466
0723567.jpg,26,132,1008,607
1992921.jpg,13,190,1189,567
1148366.jpg,21,181,1025,475
2147399.jpg,14,153,1186,531
1053428.jpg,6,233,987,463
0276025.jpg,23,161,1286,561
2207935.jpg,9,180,1194,542
1184708.jpg,23,224,1523,669
2175378.jpg,27,187,1005,452
1413316.jpg,9,194,1010,478
0491557.jpg,69,222,1536,690
1310548.jpg,24,159,1036,478
0324845.jpg,19,162,969,434
0974301.jpg,28,98,1006,548
1471640.jpg,1,159,1020,493
1945458.jpg,18,186,1008,447
1549128.jpg,8,288,1595,742
1806596.jpg,3,23,994,670
0457837.jpg,10,178,990,477
1917518.jpg,3,13,1194,712
1355622.jpg,8,238,1588,751
1810201.jpg,7,191,1196,538
0977515.jpg,17,152,1027,463
2137099.jpg,8,179,1189,525
1884889.jpg,12,196,1269,627
1870658.jpg,18,149,1014,442
1577693.jpg,11,256,1477,714
1253455.jpg,5,184,993,478
2099421.jpg,24,169,1008,438
2218525.jpg,8,181,1190,564
1550643.jpg,7,220,1019,468
1880805.jpg,24,200,1008,463
1961354.jpg,10,151,1192,545
0337277.jpg,12,156,985,468
0225212.jpg,19,206,1000,470
1647809.jpg,7,152,1005,469
1193361.jpg,24,219,1011,486
2258288.jpg,10,204,1191,539
2067972.jpg,15,239,1190,525
1240501.jpg,16,156,1020,458
0257026.jpg,22,232,998,454
0171414.jpg,1,95,989,507
1106412.jpg,8,144,981,445
0523063.jpg,8,153,994,492
0783815.jpg,8,100,1022,534
0744228.jpg,1,180,995,480
1616481.jpg,8,96,1020,483
1869956.jpg,15,175,1176,576
0350198.jpg,8,148,992,448
2260895.jpg,35,270,1268,665
2019053.jpg,16,208,1009,457
2026736.jpg,4,159,1195,525
1585032.jpg,5,137,1021,446
2124486.jpg,25,176,1066,491
0067863.jpg,163,77,716,442
2183607.jpg,9,252,1192,548
1292389.jpg,10,217,1190,561
1884741.jpg,8,173,1185,529
1912969.jpg,4,154,1193,573
0658057.jpg,39,161,994,472
2208639.jpg,13,159,1192,534
1017290.jpg,3,186,1017,486
1091802.jpg,18,216,999,474
1547722.jpg,5,126,1003,508
1427112.jpg,9,206,1018,460
1931268.jpg,19,184,997,441
1925949.jpg,6,180,1019,461
0301964.jpg,17,184,1014,443
1840140.jpg,27,179,1046,556
0328368.jpg,43,220,981,434
1444739.jpg,8,308,1594,735
1584007.jpg,15,257,1590,686
1396726.jpg,10,241,1271,577
0100207.jpg,41,144,740,331
1139794.jpg,10,200,995,460
1894690.jpg,13,223,879,449
1753661.jpg,7,218,1192,552
1182369.jpg,15,184,995,437
1985096.jpg,8,198,1189,568
0684608.jpg,5,230,991,438
2157387.jpg,6,219,1017,476
1966252.jpg,10,210,1193,516
1258138.jpg,2,15,1021,665
2120026.jpg,17,216,1016,453
1283779.jpg,12,222,1267,571
0675670.jpg,8,202,1022,461
2161155.jpg,5,216,1019,469
2140540.jpg,7,197,1020,469
0457177.jpg,23,151,1170,536
2244548.jpg,15,198,1196,542
0065291.jpg,243,140,524,234
1467620.jpg,8,279,1590,770
1950555.jpg,8,272,1190,560
2225269.jpg,6,209,1015,475
2109389.jpg,2,169,1017,511
2173791.jpg,2,7,1197,778
1500991.jpg,10,171,1015,451
1936773.jpg,6,241,1192,544
2191962.jpg,10,205,1182,521
1320344.jpg,2,194,1019,498
2162934.jpg,16,269,1181,541
1921652.jpg,16,259,1186,525
0249916.jpg,1,53,1023,656
1885667.jpg,19,159,1008,451
2132138.jpg,13,181,1022,461
1604652.jpg,2,96,1021,687
1027573.jpg,32,127,997,548
1336049.jpg,21,165,1005,468
0487330.jpg,6,181,987,434
0496970.jpg,77,252,1351,651
1396737.jpg,20,321,1588,722
1952115.jpg,10,187,1193,503
1795156.jpg,4,208,1014,475
0980635.jpg,19,316,1578,740
1910575.jpg,21,163,1009,494
1939758.jpg,14,186,1188,612
2115115.jpg,20,177,1007,439
2234653.jpg,7,204,1193,515
1251253.jpg,8,294,1588,719
0744232.jpg,7,198,998,462
1616511.jpg,5,175,1017,452
1531355.jpg,9,330,1581,724
2170027.jpg,11,160,1006,429
2120031.jpg,19,167,1013,423
1584962.jpg,6,231,1019,450
1842062.jpg,2,196,1021,467
1427275.jpg,1,193,1016,519
0857160.jpg,0,28,1018,666
2184071.jpg,17,146,1009,418
1149067.jpg,8,221,991,463
2241971.jpg,34,226,1171,523
0454744.jpg,4,169,992,433
0460482.jpg,17,183,993,441
2171767.jpg,30,218,1179,536
1933930.jpg,12,260,1189,522
0819081.jpg,8,312,1585,738
1979066.jpg,8,197,1194,510
2211104.jpg,18,210,1015,444
0517745.jpg,3,52,1012,595
2147234.jpg,10,221,1191,558
2084967.jpg,12,218,1188,557
2103081.jpg,15,188,1013,446
0175819.jpg,22,168,985,415
2195679.jpg,2,219,1188,651
1855285.jpg,6,194,1019,465
1864988.jpg,34,197,1012,444
1545070.jpg,10,297,1487,650
1591877.jpg,22,205,1085,495
1540121.jpg,17,218,1012,455
2252349.jpg,19,188,1002,446
1037982.jpg,11,207,1015,485
0714155.jpg,34,177,991,529
1211875.jpg,0,8,1006,676
2250823.jpg,28,215,1011,453
2041415.jpg,7,177,1023,463
1725804.jpg,9,197,1015,464
1952832.jpg,8,258,1193,535
1146174.jpg,8,179,992,435
1926825.jpg,34,221,1169,553
0846181.jpg,31,347,1479,698
0824047.jpg,23,279,1583,663
0470833.jpg,12,172,988,484
0056782.jpg,39,161,756,333
1313522.jpg,2,205,1021,498
1961237.jpg,14,237,1191,571
0553601.jpg,25,205,999,475
0063835.jpg,78,139,746,347
0849197.jpg,39,282,1252,645
0188372.jpg,28,136,1021,425
0884477.jpg,25,273,1576,769
0950326.jpg,9,174,993,460
0842387.jpg,4,175,988,455
0414366.jpg,10,157,1188,505
0710670.jpg,9,192,992,482
0136468.jpg,11,171,986,430
0237414.jpg,14,219,1195,541
0447169.jpg,34,237,965,500
0346400.jpg,8,202,988,471
0077196.jpg,42,181,779,360
1173946.jpg,7,167,1017,500
0719790.jpg,6,162,1013,547
1568114.jpg,19,174,1016,453
0249234.jpg,9,142,995,402
0950119.jpg,5,88,1018,535
0897300.jpg,25,279,1504,742
0298309.jpg,2,57,998,605
0862199.jpg,19,265,1263,648
0295746.jpg,35,241,1009,563
1221649.jpg,10,226,1193,576
0437571.jpg,11,188,991,465
0245219.jpg,4,76,1022,615
0901380.jpg,7,175,996,472
0458627.jpg,7,166,989,446
0701753.jpg,9,164,992,440
0732693.jpg,50,207,1000,473
1383088.jpg,18,241,1190,574
1210463.jpg,10,206,991,469
1053447.jpg,12,185,994,457
1634020.jpg,11,309,1495,712
0187671.jpg,17,171,989,461
0081600.jpg,8,91,772,312
0445601.jpg,23,187,985,448
0241450.jpg,41,195,1012,472
0457464.jpg,1,174,1180,516
1732551.jpg,24,195,1009,452
1571964.jpg,42,176,958,464
0195718.jpg,2,92,1005,520
1054022.jpg,3,183,1018,468
1507531.jpg,7,243,1274,628
0950435.jpg,3,165,993,444
0944357.jpg,7,174,996,449
0585327.jpg,732,293,883,430
0078364.jpg,11,154,884,397
1764565.jpg,5,262,1392,669
1266977.jpg,10,236,1268,596
0240325.jpg,1,67,935,676
1097486.jpg,9,156,1018,451
1111277.jpg,13,234,1188,574
0913627.jpg,13,191,1009,493
0995290.jpg,5,232,995,482
0457830.jpg,9,195,991,477
1223334.jpg,19,275,1590,734
0658059.jpg,12,178,992,462
0136500.jpg,124,291,973,493
1136119.jpg,10,171,994,449
1278085.jpg,3,160,1018,489
0072870.jpg,4,111,772,325
0062768.jpg,16,103,784,309
1602273.jpg,16,280,1489,711
0082967.jpg,27,136,776,366
1446249.jpg,18,228,1195,567
1543509.jpg,5,250,1275,572
0062258.jpg,50,182,550,325
0337116.jpg,41,156,1000,490
0852822.jpg,18,218,1001,498
1234832.jpg,1,178,1019,477
0961819.jpg,20,168,951,458
0350851.jpg,13,155,987,448
0447785.jpg,8,159,995,443
2244501.jpg,20,181,1004,444
0115074.jpg,54,187,1020,451
0918184.jpg,2,427,513,578
0487386.jpg,3,31,999,640
0710667.jpg,12,255,993,444
0301967.jpg,26,186,1000,464
0301709.jpg,5,138,987,496
0155576.jpg,9,199,994,465
0140272.jpg,1,121,948,503
0799591.jpg,6,246,993,461
0842399.jpg,5,198,984,479
0523012.jpg,10,201,972,448
0939548.jpg,13,15,998,657
0064930.jpg,14,89,793,315
0066533.jpg,10,104,781,320
1098958.jpg,7,172,994,454
0939501.jpg,15,144,987,462
0996579.jpg,9,141,1016,490
0799600.jpg,5,139,992,550
0721177.jpg,23,149,1012,426
0151678.jpg,41,214,1009,464
0901141.jpg,14,298,1571,766
0143336.jpg,2,15,1022,649
1413317.jpg,6,173,1019,436
1414253.jpg,13,123,1013,472
2061742.jpg,5,112,1017,483
0944221.jpg,6,226,992,469
1935752.jpg,23,217,1017,442
1469768.jpg,16,242,1186,542
0219233.jpg,8,1,1022,578
2239298.jpg,22,193,998,434
1122585.jpg,3,223,992,472
2124076.jpg,13,173,1010,449
1348421.jpg,26,199,1033,477
0558237.jpg,4,167,1003,493
1462854.jpg,18,205,1040,460
1365711.jpg,8,358,1588,739
0283609.jpg,2,182,988,425
0529811.jpg,17,214,1015,459
1631990.jpg,22,198,1193,521
2235586.jpg,49,213,1183,506
0996087.jpg,19,342,1571,747
0064008.jpg,27,89,784,302
1718898.jpg,14,159,1010,463
0066413.jpg,24,143,779,354
1539298.jpg,10,245,1492,653
0143338.jpg,1,27,989,657
0076845.jpg,23,186,776,343
0183645.jpg,28,160,863,391
1891293.jpg,17,211,1016,459
0681536.jpg,5,180,990,439
1994544.jpg,7,250,1194,536
0906211.jpg,20,152,1022,451
1649738.jpg,7,207,1275,615
1586136.jpg,4,29,1022,656
2215390.jpg,75,192,987,437
0450540.jpg,40,234,968,490
0849418.jpg,19,312,1486,704
1075856.jpg,20,229,1001,479
1335195.jpg,10,289,1267,586
1303941.jpg,7,317,1580,736
1112645.jpg,27,202,990,465
1872634.jpg,32,246,1059,475
1609735.jpg,16,278,1590,639
1774584.jpg,18,163,1006,426
0690074.jpg,1,97,1021,572
2064021.jpg,12,261,1281,591
0072869.jpg,5,105,784,317
0942763.jpg,32,221,1011,457
1879115.jpg,8,196,1275,613
1373938.jpg,1,177,1012,443
1318416.jpg,20,224,999,472
1501931.jpg,7,179,1275,654
0422938.jpg,42,251,931,508
2068053.jpg,6,197,1196,513
1540149.jpg,18,178,1013,458
1589412.jpg,11,177,1014,444
0454595.jpg,5,160,992,435
0077519.jpg,50,152,765,356
0447935.jpg,9,173,988,470
0745361.jpg,226,120,1021,685
0062857.jpg,20,108,777,322
1094693.jpg,5,234,1021,524
2175627.jpg,21,188,1008,450
1810932.jpg,12,220,1188,570
1250249.jpg,7,208,993,463
1073030.jpg,33,236,995,488
0892227.jpg,18,177,1013,453
0949944.jpg,10,187,1015,458
1690964.jpg,4,153,1023,503
1680766.jpg,6,192,1196,515
1290785.jpg,3,169,1018,477
1340494.jpg,24,171,1005,445
1299986.jpg,9,312,1588,723
0973041.jpg,6,171,996,497
0738965.jpg,12,224,991,474
1459118.jpg,8,262,1186,558
1750520.jpg,8,158,994,409
0966176.jpg,24,312,1346,621
0710650.jpg,9,198,993,486
0494477.jpg,16,246,1006,535
1240324.jpg,15,315,1586,725
2175375.jpg,23,175,1001,445
1250523.jpg,5,293,1596,717
1719561.jpg,19,187,959,472
1277987.jpg,3,202,1191,514
0214193.jpg,39,188,913,417
1469661.jpg,13,187,1012,458
0247497.jpg,1,0,1007,673
1194421.jpg,15,213,1019,492
1461207.jpg,9,256,1588,754
0710668.jpg,9,218,989,440
2170875.jpg,20,182,998,442
0175821.jpg,29,110,994,441
0174852.jpg,16,222,935,516
1950557.jpg,9,219,1188,520
0885090.jpg,9,167,1011,533
1634663.jpg,9,7,1021,756
1951612.jpg,6,173,1008,426
1922848.jpg,14,195,1017,445
1636310.jpg,12,339,1489,695
2154733.jpg,12,214,1190,521
1723789.jpg,26,226,1068,501
1818737.jpg,12,210,1192,512
0803688.jpg,19,249,1377,599
1013667.jpg,23,318,1577,714
2081098.jpg,7,169,1192,593
2054362.jpg,18,189,1006,441
1858302.jpg,50,194,1088,479
1661665.jpg,19,233,1079,483
0727657.jpg,6,224,991,452
1062482.jpg,21,283,1576,717
2222666.jpg,36,206,1193,541
2081083.jpg,9,245,1192,555
1857215.jpg,8,216,1196,498
1489560.jpg,11,176,1011,449
2084805.jpg,8,233,1190,552
0807870.jpg,2,93,1022,563
1864340.jpg,12,217,1165,505
1298374.jpg,5,226,1020,451
1285638.jpg,4,197,1016,485
1168209.jpg,1,0,1022,693
1205178.jpg,6,165,1019,452
0819084.jpg,21,246,1425,600
1033340.jpg,17,180,1021,455
1241522.jpg,3,176,1019,468
2049626.jpg,6,226,1018,462
0968259.jpg,299,141,1022,581
1325220.jpg,26,179,986,459
0803689.jpg,16,206,1383,548
1880761.jpg,20,207,1012,467
1240315.jpg,19,294,1587,702
0745521.jpg,16,188,1004,434
1552161.jpg,11,310,1587,713
2047539.jpg,8,247,1185,523
1701067.jpg,4,185,1163,513
1540100.jpg,23,193,1078,475
0936094.jpg,845,48,976,158
0796416.jpg,6,193,1021,448
0962152.jpg,11,213,1016,485
1698608.jpg,7,250,1193,554
1706716.jpg,4,189,1171,517
0774293.jpg,87,183,1023,681
1205272.jpg,3,156,1021,438
1633998.jpg,14,331,1487,681
1659449.jpg,9,213,1011,469
1358180.jpg,14,346,1591,726
0776777.jpg,36,271,1067,543
2243783.jpg,7,241,1192,541
1469692.jpg,15,245,1188,553
1081563.jpg,22,311,1582,708
1421346.jpg,6,188,1018,473
0727647.jpg,8,226,993,453
2044905.jpg,27,216,1072,489
1631994.jpg,9,233,1195,517
1331448.jpg,14,211,1007,459
1753485.jpg,7,254,1187,523
0936118.jpg,27,332,1556,731
0967566.jpg,1,78,1015,491
0996410.jpg,18,279,1562,665
1429538.jpg,1,93,983,500
1308386.jpg,6,203,1021,439
0996453.jpg,22,338,1441,684
0896575.jpg,24,331,1451,721
1110734.jpg,0,1,1022,682
1469672.jpg,13,159,1011,463
1951706.jpg,5,192,1021,456
2193516.jpg,5,221,1018,471
1417964.jpg,8,181,1015,464
1218928.jpg,15,302,1581,690
0807071.jpg,15,180,1019,435
0885622.jpg,18,151,1519,847
0935983.jpg,2,112,1023,543
0633233.jpg,13,112,1019,627
1152283.jpg,9,237,993,439
0854310.jpg,18,228,1577,832
0704984.jpg,16,151,1011,493
1758713.jpg,9,258,1193,546
0727358.jpg,7,184,1016,460
0927368.jpg,8,207,1022,490
1046881.jpg,23,290,1583,705
0986170.jpg,1,166,1019,454
1119079.jpg,6,190,989,427
1830876.jpg,15,185,1033,447
1567287.jpg,6,213,1013,483
1514251.jpg,8,43,1591,973
1103339.jpg,20,302,1575,690
1900368.jpg,4,225,1192,536
1110733.jpg,293,519,1022,684
0710652.jpg,15,232,991,459
1236361.jpg,15,307,1588,698
0959085.jpg,109,90,259,212
0509541.jpg,24,184,1576,678
1136154.jpg,12,184,993,438
2029900.jpg,14,250,1182,526
1469709.jpg,10,257,1184,527
0799696.jpg,171,257,533,389
1291233.jpg,22,189,999,492
0727643.jpg,9,193,992,470
1708096.jpg,8,166,1190,573
2177828.jpg,8,173,1194,531
1567881.jpg,15,172,1012,476
1206539.jpg,8,186,991,437
0488533.jpg,27,163,1182,464
1457710.jpg,5,220,1020,454
1772221.jpg,5,217,1191,531
1847505.jpg,3,213,1197,546
0570728.jpg,8,196,992,425
2239292.jpg,17,207,1011,420
1231196.jpg,5,228,1018,459
1380666.jpg,63,249,1078,488
0681545.jpg,9,198,978,425
1661601.jpg,6,197,1270,586
1263090.jpg,1,150,1006,630
1233628.jpg,1,16,1022,649
1346446.jpg,1,0,1023,693
1555715.jpg,11,345,1592,689
2137098.jpg,7,238,1187,498
1842173.jpg,6,230,1014,437
0466768.jpg,12,27,1022,586
0852820.jpg,28,201,1008,474
2264249.jpg,6,287,1192,534
1204296.jpg,2,365,776,559
1425737.jpg,8,295,1537,715
1885942.jpg,2,1,1199,805
1926827.jpg,32,238,1186,535
1461266.jpg,10,241,1182,517
1373275.jpg,3,203,1018,449
1426948.jpg,0,108,1018,507
1000036.jpg,12,240,990,439
1624887.jpg,10,268,1196,545
1218924.jpg,13,351,1577,674
0639717.jpg,1,2,986,594
1587527.jpg,13,277,1595,653
2063809.jpg,4,257,1194,541
1790504.jpg,8,244,1187,531
0770351.jpg,24,235,1028,471
0469779.jpg,18,210,1198,473
1901159.jpg,8,210,1193,537
1699455.jpg,9,253,1194,558
1390327.jpg,12,262,1190,528
1486859.jpg,14,144,1009,474
2130085.jpg,27,116,1176,721
0418967.jpg,70,229,1198,529
1568156.jpg,6,199,1021,434
0230833.jpg,32,209,1003,448
0369472.jpg,2,157,1196,545
0459278.jpg,8,70,989,573
1794927.jpg,13,246,1187,538
1883790.jpg,4,201,1020,462
1073033.jpg,104,244,997,450
2212521.jpg,13,219,1188,539
1495298.jpg,11,292,1591,735
0571183.jpg,30,258,972,460
1009039.jpg,40,76,1023,462
1619902.jpg,34,272,1196,540
2199905.jpg,38,252,1065,470
1260329.jpg,3,200,1019,431
1525660.jpg,8,232,1275,587
0566293.jpg,29,204,962,400
0683548.jpg,240,214,867,396
1758483.jpg,22,209,1009,427
1787740.jpg,20,199,1003,421
0458635.jpg,6,183,992,413
1206453.jpg,12,191,987,451
1139754.jpg,11,203,995,426
1691545.jpg,12,202,1004,461
1840139.jpg,25,238,1079,467
2211281.jpg,21,208,1076,463
0710665.jpg,8,216,993,452
1420117.jpg,20,197,1037,431
0799583.jpg,2,226,992,446
1567288.jpg,1,171,1022,543
2260088.jpg,8,199,1195,531
1122579.jpg,5,204,997,461
0821375.jpg,23,247,993,455
1471167.jpg,16,168,1013,445
1230250.jpg,3,228,1018,455
1820323.jpg,16,212,1005,428
1823702.jpg,11,235,1193,500
1008043.jpg,14,203,1039,439
1508910.jpg,9,210,1013,440
1088600.jpg,18,209,1035,473
1567838.jpg,11,335,1595,686
1201556.jpg,4,187,1020,475
1484701.jpg,22,215,1088,511
1053984.jpg,27,216,1018,442
2040834.jpg,23,242,1068,451
1567292.jpg,8,221,1018,427
1250050.jpg,8,228,993,452
0478341.jpg,60,216,1148,474
1921777.jpg,10,242,1194,499
0978484.jpg,15,284,1023,509
0464756.jpg,1,147,1013,536
1723906.jpg,6,249,1197,499
1050956.jpg,3,40,1019,615
1615560.jpg,19,223,1082,466
1111113.jpg,19,305,1578,685
1364591.jpg,9,390,1587,708
1573406.jpg,13,314,1481,636
1055150.jpg,14,198,1192,665
1687113.jpg,20,225,1075,464
0199985.jpg,32,251,1022,481
2194956.jpg,30,147,1005,472
2218512.jpg,9,165,1191,556
1617066.jpg,5,192,1194,564
1932603.jpg,14,123,1013,443
2059163.jpg,9,106,1005,447
1941697.jpg,17,127,1001,456
0962924.jpg,7,67,1019,640
1454199.jpg,4,168,1276,634
1788036.jpg,14,133,1022,604
2220792.jpg,7,135,1192,591
2013985.jpg,8,153,1180,529
2046831.jpg,8,134,1191,531
2158999.jpg,4,175,1197,575
2231825.jpg,18,160,1014,451
1055151.jpg,14,183,1197,590
1617649.jpg,7,146,1196,541
0962110.jpg,233,237,1018,524
1757833.jpg,10,181,1016,463
1417441.jpg,4,134,1021,489
1280503.jpg,28,138,1028,509
1836183.jpg,8,125,1189,537
2089280.jpg,6,115,1015,440
2026616.jpg,9,161,1188,531
2054198.jpg,23,132,1008,446
2233490.jpg,11,147,1019,493
0939580.jpg,1,7,997,659
1647304.jpg,12,228,1489,700
2212259.jpg,13,119,1184,526
1879734.jpg,8,205,1190,524
1718618.jpg,6,133,1198,689
1979061.jpg,7,167,1186,547
2045349.jpg,32,151,1080,508
2210073.jpg,8,141,1194,532
1687332.jpg,18,122,1006,434
1601324.jpg,12,148,1010,461
2131734.jpg,5,149,1193,557
1758424.jpg,11,157,1007,460
1979055.jpg,17,187,1181,523
2115336.jpg,17,139,1013,461
2251120.jpg,13,136,1003,439
2254473.jpg,16,142,1004,445
2084810.jpg,15,196,1191,549
2235142.jpg,44,233,1198,659
2210237.jpg,31,168,1070,504
2234610.jpg,14,140,1194,536
1891187.jpg,15,120,1006,450
2103000.jpg,14,120,1009,452
1195232.jpg,17,147,998,506
1891966.jpg,15,131,1016,481
2239815.jpg,4,136,1198,524
2257341.jpg,14,218,1192,552
1855197.jpg,11,119,1003,439
1790439.jpg,12,155,1184,553
1921950.jpg,29,178,1077,523
1758486.jpg,29,139,1000,456
1560786.jpg,13,227,1587,726
1951063.jpg,5,168,1194,558
1252082.jpg,6,214,1017,531
1948194.jpg,33,31,1198,804
1990751.jpg,35,290,656,492
2099324.jpg,15,140,1012,452
2133240.jpg,21,159,1181,577
1379570.jpg,258,249,840,442
1855337.jpg,12,106,1000,438
2127996.jpg,12,148,1193,517
2247793.jpg,38,169,1070,495
1508047.jpg,13,83,1010,491
2169490.jpg,9,196,1194,543
1811111.jpg,10,172,1192,524
1368055.jpg,8,140,1268,579
2046689.jpg,9,253,1192,552
2188600.jpg,6,148,1017,484
2218523.jpg,11,143,1191,560
2046832.jpg,10,137,1188,547
1987428.jpg,900,181,1198,802
2032511.jpg,39,149,1051,497
2193606.jpg,12,193,1016,460
1941845.jpg,2,3,1196,819
1749661.jpg,43,52,1010,453
2215392.jpg,7,132,995,465
1456849.jpg,8,7,1018,677
2239301.jpg,20,141,1002,436
2038530.jpg,41,206,1064,490
2087371.jpg,43,152,1050,460
1840423.jpg,6,126,1017,477
1567291.jpg,4,188,1022,513
2122835.jpg,8,191,1196,589
1584021.jpg,29,152,1588,694
1664644.jpg,17,152,1077,510
0977324.jpg,43,0,1011,694
1230040.jpg,77,122,967,631
1992047.jpg,4,129,1019,446
2199048.jpg,35,251,1049,494
1531175.jpg,1,209,1277,628
1659447.jpg,19,135,1009,471
2251118.jpg,14,137,1006,440
1973442.jpg,12,237,1177,548
1701058.jpg,4,41,1198,622
1979068.jpg,9,191,1185,551
2067948.jpg,10,137,1191,591
0447941.jpg,19,136,994,464
0995392.jpg,6,163,993,477
0724121.jpg,29,12,995,665
0788954.jpg,7,158,990,527
0523021.jpg,16,160,988,509
0619697.jpg,56,123,981,531
0512432.jpg,28,125,1001,515
0967960.jpg,11,109,1005,457
2243949.jpg,26,109,999,451
0921761.jpg,34,213,1518,751
1801880.jpg,14,112,1012,449
0097110.jpg,15,112,798,455
1036800.jpg,8,142,992,503
1220586.jpg,8,160,1199,599
0851153.jpg,47,231,1564,728
0069772.jpg,30,65,768,325
0386931.jpg,70,164,972,482
1143414.jpg,4,129,992,457
0977265.jpg,6,153,990,493
1429835.jpg,13,109,1193,523
0574292.jpg,4,125,994,446
1036859.jpg,12,149,996,483
1346448.jpg,3,45,1019,593
1093637.jpg,20,135,1015,478
0958070.jpg,5,144,985,490
0822346.jpg,12,143,991,467
2026727.jpg,8,136,1193,537
0522941.jpg,8,125,990,466
1054467.jpg,18,95,1020,534
0833334.jpg,12,156,1014,526
1116281.jpg,7,110,1017,533
0800867.jpg,14,41,1019,525
0136181.jpg,42,184,948,496
1095701.jpg,19,203,1581,751
0114437.jpg,35,142,732,378
0442919.jpg,42,168,1173,616
1404365.jpg,5,191,1269,575
1570251.jpg,5,99,1272,610
1426059.jpg,16,230,1583,807
1514213.jpg,16,232,1587,781
0130601.jpg,27,112,977,468
0454780.jpg,8,103,991,494
1393627.jpg,12,147,1275,627
0693418.jpg,3,158,1175,631
1726753.jpg,31,120,994,468
0454534.jpg,16,142,993,490
1459209.jpg,12,160,1182,577
1557910.jpg,16,177,1007,487
1844997.jpg,17,100,1016,485
1377098.jpg,22,82,1007,498
0353522.jpg,21,62,982,594
1018467.jpg,4,125,1019,478
0730742.jpg,27,163,1013,500
0064202.jpg,506,320,798,417
1561276.jpg,15,192,1493,704
0702843.jpg,7,140,989,470
0901370.jpg,15,145,994,488
1673831.jpg,11,90,1009,434
1149116.jpg,12,132,994,484
0673361.jpg,3,166,996,458
1169899.jpg,41,44,1168,461
1023312.jpg,2,98,1015,499
0091356.jpg,29,37,783,349
0447441.jpg,44,191,1194,713
1218546.jpg,9,161,994,516
1563459.jpg,1,17,1022,666
0920417.jpg,4,157,991,484
0311117.jpg,61,129,972,500
1890576.jpg,21,86,1007,521
1539352.jpg,4,99,1490,891
1926943.jpg,1,44,1195,632
0967812.jpg,7,155,995,486
0719823.jpg,7,119,990,519
1277981.jpg,5,202,1190,586
0874829.jpg,3,77,1014,510
1066006.jpg,126,175,921,489
0337958.jpg,9,178,987,492
1883803.jpg,6,142,1016,495
0065768.jpg,16,65,770,338
0858701.jpg,20,124,1011,519
1122472.jpg,21,140,1268,570
0965617.jpg,33,201,1417,720
1121149.jpg,22,181,1573,760
0967830.jpg,5,154,990,489
2115335.jpg,15,138,1000,456
2097905.jpg,13,168,1196,576
0383876.jpg,29,159,1170,608
0939518.jpg,4,113,990,454
2176403.jpg,9,158,1018,504
0848058.jpg,8,77,1021,521
0063923.jpg,34,102,786,355
1548487.jpg,17,148,1011,511
0167073.jpg,68,159,984,485
0396593.jpg,21,177,1181,568
0066977.jpg,14,89,772,359
0562558.jpg,5,131,992,471
0422853.jpg,15,119,990,480
0977357.jpg,9,148,995,482
1110774.jpg,5,140,994,489
1314987.jpg,11,226,1586,777
0907304.jpg,9,112,1007,466
2222405.jpg,17,164,1008,448
1323664.jpg,34,178,996,484
2072271.jpg,8,195,1191,516
2072219.jpg,7,194,1190,542
1362504.jpg,7,249,1591,729
1842068.jpg,6,167,1019,460
0064891.jpg,35,135,824,395
2222658.jpg,6,135,992,423
0109458.jpg,25,164,767,343
1864787.jpg,15,156,1007,460
1459119.jpg,6,213,1194,565
0921924.jpg,22,130,986,423
2080563.jpg,19,178,1006,438
0923718.jpg,10,180,996,453
